"station"	"season"	"duration_mean"	"num_rentals"	"id"	"lat"	"long"	"no_bikes"	"no_empty_docks"	"atm"	"bank"	"bar"	"bench"	"bicycle_parking"	"bicycle_rental"	"cafe"	"doctors"	"drinking_water"	"embassy"	"fast_food"	"fountain"	"fuel"	"kindergarten"	"nightclub"	"parking"	"parking_entrance"	"pharmacy"	"place_of_worship"	"police"	"post_box"	"post_office"	"pub"	"recycling"	"restaurant"	"school"	"theatre"	"waste_basket"	"artwork_type_statue"	"diplomatic_embassy"	"emergency_fire_hydrant"	"bus_stop"	"crossing"	"motorway_junction"	"stop"	"traffic_signals"	"turning_circle"	"historic_memorial"	"historic_monument"	"leisure_park"	"leisure_sports_centre"	"office_government"	"outdoor_seating"	"parking_underground"	"railway_level_crossing"	"railway_station"	"railway_subway_entrance"	"shop_alcohol"	"shop_art"	"shop_bakery"	"shop_beauty"	"shop_books"	"shop_clothes"	"shop_convenience"	"shop_dry_cleaning"	"shop_electronics"	"shop_gift"	"shop_hairdresser"	"shop_mobile_phone"	"shop_shoes"	"shop_stationery"	"shop_supermarket"	"station_subway"	"tourism_artwork"	"tourism_hotel"	"tourism_information"	"tourism_museum"
"36th & Calvert St NW / Glover Park"	"Summer"	18.8262432594368	1669	"116"	38.922581	-77.070334	2	13	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"36th & Calvert St NW / Glover Park"	"Winter"	16.6870503597122	556	"116"	38.922581	-77.070334	2	13	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"36th & Calvert St NW / Glover Park"	"Autumn"	17.1851278079009	1291	"116"	38.922581	-77.070334	2	13	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"37th & O St NW / Georgetown University"	"Winter"	16.3381742738589	1928	"110"	38.90774	-77.071652	10	13	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	3	0	0	1	0	0	0	3	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"37th & O St NW / Georgetown University"	"Summer"	21.984297108674	4012	"110"	38.90774	-77.071652	10	13	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	3	0	0	1	0	0	0	3	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"37th & O St NW / Georgetown University"	"Autumn"	19.8482213438735	3795	"110"	38.90774	-77.071652	10	13	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	3	0	0	1	0	0	0	3	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"37th & O St NW / Georgetown University"	"Spring"	25.5466223698782	4515	"110"	38.90774	-77.071652	10	13	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	3	0	0	1	0	0	0	3	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"39th & Calvert St NW / Stoddert"	"Spring"	19.0547445255474	2466	"163"	38.922649	-77.077271	6	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"39th & Calvert St NW / Stoddert"	"Winter"	17.4005102040816	1176	"163"	38.922649	-77.077271	6	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"39th & Calvert St NW / Stoddert"	"Summer"	18.6894168466523	2315	"163"	38.922649	-77.077271	6	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"39th & Calvert St NW / Stoddert"	"Autumn"	17.3625877632899	1994	"163"	38.922649	-77.077271	6	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"39th & Veazey St NW"	"Spring"	13.6195508586526	1514	"208"	38.943837	-77.077078	8	7	0	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"39th & Veazey St NW"	"Autumn"	12.4694397283531	1178	"208"	38.943837	-77.077078	8	7	0	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"39th & Veazey St NW"	"Summer"	14.1388420460933	1779	"208"	38.943837	-77.077078	8	7	0	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"39th & Veazey St NW"	"Winter"	9.85117967332123	551	"208"	38.943837	-77.077078	8	7	0	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & D St SE"	"Winter"	10.1738900634249	1892	"56"	38.8851	-77.0023	5	6	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	2	0	1	0	0	1	0	22	0	19	11	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0
"3rd & D St SE"	"Spring"	14.9735705209657	3935	"56"	38.8851	-77.0023	5	6	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	2	0	1	0	0	1	0	22	0	19	11	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0
"3rd & D St SE"	"Summer"	16.1696784792302	4261	"56"	38.8851	-77.0023	5	6	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	2	0	1	0	0	1	0	22	0	19	11	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0
"3rd & D St SE"	"Autumn"	12.6731338375534	3041	"56"	38.8851	-77.0023	5	6	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	2	0	1	0	0	1	0	22	0	19	11	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0
"3rd & Elm St NW"	"Winter"	11.1511487303507	1654	"249"	38.917622	-77.01597	1	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & Elm St NW"	"Summer"	14.2347204161248	3076	"249"	38.917622	-77.01597	1	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & Elm St NW"	"Spring"	14.3555992141454	3054	"249"	38.917622	-77.01597	1	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & Elm St NW"	"Autumn"	12.5080260303688	2305	"249"	38.917622	-77.01597	1	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & G St SE"	"Winter"	9.38399412628488	1362	"144"	38.881185	-77.001828	5	13	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	8	2	23	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & G St SE"	"Autumn"	11.3651785714286	2240	"144"	38.881185	-77.001828	5	13	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	8	2	23	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & G St SE"	"Summer"	11.888360380526	3574	"144"	38.881185	-77.001828	5	13	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	8	2	23	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & G St SE"	"Spring"	12.3748055987558	3215	"144"	38.881185	-77.001828	5	13	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	8	2	23	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & H St NE"	"Winter"	10.1703056768559	2977	"96"	38.900412	-77.001949	7	11	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	1	3	98	0	24	2	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"3rd & H St NE"	"Summer"	13.2417333534652	6623	"96"	38.900412	-77.001949	7	11	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	1	3	98	0	24	2	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"3rd & H St NE"	"Autumn"	11.3286713286713	4719	"96"	38.900412	-77.001949	7	11	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	1	3	98	0	24	2	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"3rd & H St NE"	"Spring"	12.7748019017433	6310	"96"	38.900412	-77.001949	7	11	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	1	3	98	0	24	2	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"3rd & H St NW"	"Summer"	14.0698714365567	3578	"55"	38.899408	-77.015289	8	6	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	2	72	1	9	30	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & H St NW"	"Autumn"	11.5539743144741	2881	"55"	38.899408	-77.015289	8	6	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	2	72	1	9	30	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & H St NW"	"Spring"	14.3136333109469	2978	"55"	38.899408	-77.015289	8	6	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	2	72	1	9	30	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd & H St NW"	"Winter"	10.8427299703264	1348	"55"	38.899408	-77.015289	8	6	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	2	72	1	9	30	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3rd St & Pennsylvania Ave SE"	"Summer"	18.3449275362319	6210	"247"	38.887378	-77.001955	2	12	0	6	1	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	2	0	1	1	1	0	6	0	0	1	0	0	2	2	49	0	16	18	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0
"3rd St & Pennsylvania Ave SE"	"Spring"	18.9507364144236	5907	"247"	38.887378	-77.001955	2	12	0	6	1	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	2	0	1	1	1	0	6	0	0	1	0	0	2	2	49	0	16	18	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0
"3rd St & Pennsylvania Ave SE"	"Autumn"	17.6418242491657	4495	"247"	38.887378	-77.001955	2	12	0	6	1	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	2	0	1	1	1	0	6	0	0	1	0	0	2	2	49	0	16	18	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0
"3rd St & Pennsylvania Ave SE"	"Winter"	13.0479723046489	2022	"247"	38.887378	-77.001955	2	12	0	6	1	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	2	0	1	1	1	0	6	0	0	1	0	0	2	2	49	0	16	18	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0
"4th & D St NW / Judiciary Square"	"Summer"	15.8020286813571	2859	"108"	38.895344	-77.016106	5	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	4	33	1	4	18	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
"4th & D St NW / Judiciary Square"	"Spring"	14.6681451612903	2480	"108"	38.895344	-77.016106	5	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	4	33	1	4	18	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
"4th & D St NW / Judiciary Square"	"Autumn"	13.7347670250896	2232	"108"	38.895344	-77.016106	5	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	4	33	1	4	18	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
"4th & D St NW / Judiciary Square"	"Winter"	10.2452276064611	1362	"108"	38.895344	-77.016106	5	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	4	33	1	4	18	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
"4th & E St SW"	"Spring"	17.5092853123241	5331	"143"	38.88412	-77.017445	5	13	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	4	5	2	7	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	0
"4th & E St SW"	"Summer"	16.3919223435604	5769	"143"	38.88412	-77.017445	5	13	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	4	5	2	7	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	0
"4th & E St SW"	"Winter"	12.8358056265985	1955	"143"	38.88412	-77.017445	5	13	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	4	5	2	7	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	0
"4th & E St SW"	"Autumn"	13.9707934866891	3869	"143"	38.88412	-77.017445	5	13	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	4	5	2	7	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	0
"4th & East Capitol St NE"	"Autumn"	13.594414552908	3903	"98"	38.889955	-77.000349	3	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	58	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1
"4th & East Capitol St NE"	"Spring"	14.8809376927822	4863	"98"	38.889955	-77.000349	3	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	58	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1
"4th & East Capitol St NE"	"Winter"	10.8424437299035	2177	"98"	38.889955	-77.000349	3	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	58	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1
"4th & East Capitol St NE"	"Summer"	14.5935284493728	5501	"98"	38.889955	-77.000349	3	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	58	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1
"4th & M St SW"	"Spring"	17.1283369258829	6031	"22"	38.8767	-77.0178	3	20	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	9	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
"4th & M St SW"	"Winter"	13.3738481790259	2279	"22"	38.8767	-77.0178	3	20	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	9	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
"4th & M St SW"	"Autumn"	15.4142445085423	4507	"22"	38.8767	-77.0178	3	20	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	9	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
"4th & M St SW"	"Summer"	17.540886249429	6567	"22"	38.8767	-77.0178	3	20	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	9	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
"4th & W St NE"	"Winter"	13.0223048327138	538	"42"	38.919077	-77.000648	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"4th & W St NE"	"Summer"	17.0173217854763	1501	"42"	38.919077	-77.000648	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"4th & W St NE"	"Autumn"	15.6726342710997	1173	"42"	38.919077	-77.000648	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"4th & W St NE"	"Spring"	17.1780303030303	1320	"42"	38.919077	-77.000648	6	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"5th & F St NW"	"Spring"	16.6903266331658	4776	"82"	38.897222	-77.019347	5	26	0	1	0	0	1	1	1	0	1	0	10	0	0	1	1	3	0	0	2	0	0	0	2	0	6	0	1	0	0	0	0	5	50	0	2	22	0	2	0	0	1	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1
"5th & F St NW"	"Winter"	12.8804713804714	1782	"82"	38.897222	-77.019347	5	26	0	1	0	0	1	1	1	0	1	0	10	0	0	1	1	3	0	0	2	0	0	0	2	0	6	0	1	0	0	0	0	5	50	0	2	22	0	2	0	0	1	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1
"5th & F St NW"	"Autumn"	16.4153249850924	3354	"82"	38.897222	-77.019347	5	26	0	1	0	0	1	1	1	0	1	0	10	0	0	1	1	3	0	0	2	0	0	0	2	0	6	0	1	0	0	0	0	5	50	0	2	22	0	2	0	0	1	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1
"5th & F St NW"	"Summer"	17.5219069677668	5181	"82"	38.897222	-77.019347	5	26	0	1	0	0	1	1	1	0	1	0	10	0	0	1	1	3	0	0	2	0	0	0	2	0	6	0	1	0	0	0	0	5	50	0	2	22	0	2	0	0	1	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1
"5th & K St NW"	"Spring"	12.0106171201062	7535	"31"	38.90304	-77.019027	0	18	0	2	1	0	2	2	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	6	0	1	4	0	0	0	0	51	0	4	27	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
"5th & K St NW"	"Autumn"	11.813777960752	7287	"31"	38.90304	-77.019027	0	18	0	2	1	0	2	2	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	6	0	1	4	0	0	0	0	51	0	4	27	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
"5th & K St NW"	"Winter"	32.0819931452676	3793	"31"	38.90304	-77.019027	0	18	0	2	1	0	2	2	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	6	0	1	4	0	0	0	0	51	0	4	27	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
"5th & K St NW"	"Summer"	12.2860956856044	9364	"31"	38.90304	-77.019027	0	18	0	2	1	0	2	2	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	6	0	1	4	0	0	0	0	51	0	4	27	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
"5th & Kennedy St NW"	"Summer"	20.7807183364839	529	"215"	38.956595	-77.019815	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"5th & Kennedy St NW"	"Winter"	17.1774193548387	186	"215"	38.956595	-77.019815	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"5th & Kennedy St NW"	"Autumn"	20.4792043399638	553	"215"	38.956595	-77.019815	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"5th & Kennedy St NW"	"Spring"	22.9251012145749	494	"215"	38.956595	-77.019815	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"5th St & Massachusetts Ave NW"	"Winter"	10.3632343651295	3166	"207"	38.90093	-77.018677	3	15	0	0	1	0	0	0	4	0	0	0	3	0	0	0	0	1	0	1	2	0	0	0	2	0	15	0	0	1	0	0	0	3	54	0	3	25	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0
"5th St & Massachusetts Ave NW"	"Summer"	13.521679197995	7980	"207"	38.90093	-77.018677	3	15	0	0	1	0	0	0	4	0	0	0	3	0	0	0	0	1	0	1	2	0	0	0	2	0	15	0	0	1	0	0	0	3	54	0	3	25	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0
